abertura_id,modelo,problema,tipo_equipamento,codigo_solicitado,cod_solic_desc,rn
7449144,54994,"
DATA DA COMPRA:  14/03/2020
N? DE S?RIE: 4A4610X3B

SINTOMA: IMAGEM 

A?AO: EQUIPAMENTO COM IMAGEM ESCURA, POR?M S? RECEBE O CAMANDO DE LIGAR SE ESTIVER NO CARREGADOR

ATENDIMENTO: B529A6BC-6269-11EB-BF10-0E3F745DCC9C

- FOR?AR DESLIGAMENTO - NAO SOLUCIONADO
- APARELHO FICA SEM IMAGEM QUANDO? - LOGO QUANDO LIGA
- REALIZAR LOAD NO BIOS - NAO CONSEGUI ACESSAR A TELA DO BIOS
- TEM MAU USO? - NAO
- ABRIR CHAMADO 

SOLU?AO: CLIENTE CIENTE DE ATENDIMENTO EM ATP CONFORME CERTIFICADO DE GARANTIA. INFORMADO SOBRE BACKUP DE ARQUIVOS E ACOMPANHAMENTO DE REPARO PELO SITE",NOTEBOOK,000000000011127625,PLM CHT14B EMMC/WIFI N Z8350 LPDDR3 JABI,15
10088929,54880,"S: 
NAO CARREGA;
- NAO RECONHECE CONEXAO COM O CARREGADOR;

A:
ATENDIMENTO: E01A9688-56AF-11ED-8C04-0E3F745DCC9C

- CARREGADOR/FONTE ORIGINAL? - SIM
- APRESENTA ANIMA?AO DE CARGA AO CONECTAR CARREGADOR? - NAO
- TESTAR COM OUTRO CARREGADOR OU EM UM COMPUTADOR - NAO SOLUCIONADO
- ENTRADA MICRO USB DANIFICADA? - NAO
- ABRIR CHAMADO 

S:
ABERTO CHAMADO;
",TRM1CIELO,000000000011127667,CONJUNTO TRASEIRO LIO 2 SERVI?OS,1
9446849,54880,"ATENDIMENTO WEB

SINTOMA: NAO LIGA (NENHUM SINAL DE FUNCIONAMENTO)

A?AO: ATENDIMENTO: 1C7064FE-D529-11EC-91A9-0E3F745DCC9C

- CARREGADOR/FONTE ORIGINAL? - SIM
- APRESENTA ANIMA?AO DE CARGA AO CONECTAR CARREGADOR? - NAO
- TESTAR COM OUTRO CARREGADOR OU EM UM COMPUTADOR - NAO SOLUCIONADO
- ENTRADA MICRO USB DANIFICADA? - NAO
- ABRIR CHAMADO 

SOLU?AO: ABERTO CHAMADO PARA ANALISE EM AUTORIZADA",TRM1CIELO,000000000011127667,CONJUNTO TRASEIRO LIO 2 SERVI?OS,2
9446838,54880,"ATENDIMENTO GETEC
CIE16754

CLIENTE INFORMA QUE SEU APARELHO LIGA E NAO INICIALIZA O SISTEMA E EST? COM BAIXA AUTONOMIA DA BATERIA, NAO CARREGA E NAO SEGURA CARGA.",TRM1CIELO,000000000011127667,CONJUNTO TRASEIRO LIO 2 SERVI?OS,3
8423973,54880,OSABERTURA_DESCRPROBLEMA,TRM1CIELO,000000000011127667,CONJUNTO TRASEIRO LIO 2 SERVI?OS,4
8419019,54880,OSABERTURA_DESCRPROBLEMA,TRM1CIELO,000000000011127667,CONJUNTO TRASEIRO LIO 2 SERVI?OS,5
11838183,67292,"S:
LIGA MAS NÃO  APRESENTA VIDEO COM BIPCODES 

A: 
TESTES TI SEM SUCESSO
ATENDIMETNO ONSITE 

S:
RESPONSAVEL RODRIGO

TS 120

SEG À SEX, DE 08:00 ATÉ 18:00",NOTEBOOK,000000000011128232,BATER 2C LI-PO 4200MAH SHUTL MONT,1
11803422,67292,"SINTOMA:
- BATERIA INTERNA E EXTERNA COM BIPANDO.

AÇÃO
08:00 AS 12:00
14:00 AS 17:00
SEGUNDA A SEXTA
CONTATO: NATALI.
SOMENTE SE IDENTIFICAR NO LOCAL.

TÉRREO PRÉDIO DO MINISTÉRIO PÚBLICO

OBS: DIA 30 E 31/05 SEM EXPEDIENTE.

SOLUÇÃO
ON-SITE",NOTEBOOK,000000000011128232,BATER 2C LI-PO 4200MAH SHUTL MONT,2
11803422,67292,"SINTOMA:
- BATERIA INTERNA E EXTERNA COM BIPANDO.

AÇÃO
08:00 AS 12:00
14:00 AS 17:00
SEGUNDA A SEXTA
CONTATO: NATALI.
SOMENTE SE IDENTIFICAR NO LOCAL.

TÉRREO PRÉDIO DO MINISTÉRIO PÚBLICO

OBS: DIA 30 E 31/05 SEM EXPEDIENTE.

SOLUÇÃO
ON-SITE",NOTEBOOK,000000000011128232,BATER 2C LI-PO 4200MAH SHUTL MONT,3
11801473,67292,"SINTOMA - BIPA, NÃO INICIALIZA E NÃO FUNCIONA FORA DO CARREGADOR.

AÇÃO - HORÁRIO: 08H AS 12H ~ 13H AS 18H.
RESPONSÁVEL: ALAN

SOLUÇÃO - ABERTO ON SITE.
",NOTEBOOK,000000000011128232,BATER 2C LI-PO 4200MAH SHUTL MONT,4
11750400,66601,"ID CONVERSA :0853C642-74DD-4DB3-ADC6-B3A1A9662981


SINTOMA:  A BATERIA DA BIOS ESTÁ ZERADA. O CARREGADOR DELE NÃO ESTÁ CARREGANDO OU A BATERIA ESTÁ COM PROBLEMA.
 AÇÃO: RESPONSÁVEL TÉCNICO: DAYANA

FUNCIONAMOS DE SEGUNDA A QUINTA DE 8H ÀS 16H E SEXTA DAS 8H ÀS 15H
SOLUÇÃO: CLIENTE CIENTE DE PRAZO PARA VISITA TÉCNICA",NOTEBOOK,000000000011128232,BATER 2C LI-PO 4200MAH SHUTL MONT,5
11694957,62225,"S:
DEFEITO: BATERIA NÃO CARREGA

A:
ATENDIMENTO ON SITE

S:
RESPONSÁVEL: MARCOS TADEU SODRÉ SOBRINHO
TELEFONE: 27-31835066
HORÁRIO DE 10:00 ÀS 17:00, SEGUNDA A SEXTA

OBS:
CASO O TÉCNICO VENHA ANTES DAS 12 HORAS, É NECESSÁRIO AGENDAR PELO E-MAIL SESUT@JFES.JUS.BR PARA TER AUTORIZAÇÃO DENTRO DA ESTRUTURA DA JUSTIÇA FEDERAL, PORÉM CASO ESSE ATENDIMENTO OCORRA APÓS AS 12 HORAS, NÃO É NECESSÁRIO TAL PRERROGATIVA PARA ENTRAR.",NOTEBOOK,000000000011128232,BATER 2C LI-PO 4200MAH SHUTL MONT,6
11694953,62225,"S:
DEFEITO: BATERIA NÃO CARREGA

A:
ATENDIMENTO ON SITE

S:
RESPONSÁVEL: MARCOS TADEU SODRÉ SOBRINHO
TELEFONE: 27-31835066
HORÁRIO DE 10:00 ÀS 17:00, SEGUNDA A SEXTA

OBS:
CASO O TÉCNICO VENHA ANTES DAS 12 HORAS, É NECESSÁRIO AGENDAR PELO E-MAIL SESUT@JFES.JUS.BR PARA TER AUTORIZAÇÃO DENTRO DA ESTRUTURA DA JUSTIÇA FEDERAL, PORÉM CASO ESSE ATENDIMENTO OCORRA APÓS AS 12 HORAS, NÃO É NECESSÁRIO TAL PRERROGATIVA PARA ENTRAR.",NOTEBOOK,000000000011128232,BATER 2C LI-PO 4200MAH SHUTL MONT,7
11694948,62225,"S:
DEFEITO: BATERIA NÃO CARREGA

A:
ATENDIMENTO ON SITE

S:
RESPONSÁVEL: MARCOS TADEU SODRÉ SOBRINHO
TELEFONE: 27-31835066
HORÁRIO DE 10:00 ÀS 17:00, SEGUNDA A SEXTA

OBS:
CASO O TÉCNICO VENHA ANTES DAS 12 HORAS, É NECESSÁRIO AGENDAR PELO E-MAIL SESUT@JFES.JUS.BR PARA TER AUTORIZAÇÃO DENTRO DA ESTRUTURA DA JUSTIÇA FEDERAL, PORÉM CASO ESSE ATENDIMENTO OCORRA APÓS AS 12 HORAS, NÃO É NECESSÁRIO TAL PRERROGATIVA PARA ENTRAR.",NOTEBOOK,000000000011128232,BATER 2C LI-PO 4200MAH SHUTL MONT,8
11694944,62225,"S:
DEFEITO: BATERIA NÃO CARREGA

A:
ATENDIMENTO ON SITE

S:
RESPONSÁVEL: MARCOS TADEU SODRÉ SOBRINHO
TELEFONE: 27-31835066
HORÁRIO DE 10:00 ÀS 17:00, SEGUNDA A SEXTA

OBS:
CASO O TÉCNICO VENHA ANTES DAS 12 HORAS, É NECESSÁRIO AGENDAR PELO E-MAIL SESUT@JFES.JUS.BR PARA TER AUTORIZAÇÃO DENTRO DA ESTRUTURA DA JUSTIÇA FEDERAL, PORÉM CASO ESSE ATENDIMENTO OCORRA APÓS AS 12 HORAS, NÃO É NECESSÁRIO TAL PRERROGATIVA PARA ENTRAR.",NOTEBOOK,000000000011128232,BATER 2C LI-PO 4200MAH SHUTL MONT,9
11694942,62225,"S:
DEFEITO: BATERIA NÃO CARREGA

A:
ATENDIMENTO ON SITE

S:
RESPONSÁVEL: MARCOS TADEU SODRÉ SOBRINHO
TELEFONE: 27-31835066
HORÁRIO DE 10:00 ÀS 17:00, SEGUNDA A SEXTA

OBS:
CASO O TÉCNICO VENHA ANTES DAS 12 HORAS, É NECESSÁRIO AGENDAR PELO E-MAIL SESUT@JFES.JUS.BR PARA TER AUTORIZAÇÃO DENTRO DA ESTRUTURA DA JUSTIÇA FEDERAL, PORÉM CASO ESSE ATENDIMENTO OCORRA APÓS AS 12 HORAS, NÃO É NECESSÁRIO TAL PRERROGATIVA PARA ENTRAR.",NOTEBOOK,000000000011128232,BATER 2C LI-PO 4200MAH SHUTL MONT,10
11694923,62225,"S:
DEFEITO: BATERIA NÃO CARREGA

A:
ATENDIMENTO ON SITE

S:
RESPONSÁVEL: MARCOS TADEU SODRÉ SOBRINHO
TELEFONE: 27-31835066
HORÁRIO DE 10:00 ÀS 17:00, SEGUNDA A SEXTA

OBS:
CASO O TÉCNICO VENHA ANTES DAS 12 HORAS, É NECESSÁRIO AGENDAR PELO E-MAIL SESUT@JFES.JUS.BR PARA TER AUTORIZAÇÃO DENTRO DA ESTRUTURA DA JUSTIÇA FEDERAL, PORÉM CASO ESSE ATENDIMENTO OCORRA APÓS AS 12 HORAS, NÃO É NECESSÁRIO TAL PRERROGATIVA PARA ENTRAR.",NOTEBOOK,000000000011128232,BATER 2C LI-PO 4200MAH SHUTL MONT,11
11694921,62225,"S:
DEFEITO: BATERIA NÃO CARREGA

A:
ATENDIMENTO ON SITE

S:
RESPONSÁVEL: MARCOS TADEU SODRÉ SOBRINHO
TELEFONE: 27-31835066
HORÁRIO DE 10:00 ÀS 17:00, SEGUNDA A SEXTA

OBS:
CASO O TÉCNICO VENHA ANTES DAS 12 HORAS, É NECESSÁRIO AGENDAR PELO E-MAIL SESUT@JFES.JUS.BR PARA TER AUTORIZAÇÃO DENTRO DA ESTRUTURA DA JUSTIÇA FEDERAL, PORÉM CASO ESSE ATENDIMENTO OCORRA APÓS AS 12 HORAS, NÃO É NECESSÁRIO TAL PRERROGATIVA PARA ENTRAR.",NOTEBOOK,000000000011128232,BATER 2C LI-PO 4200MAH SHUTL MONT,12
11694911,62225,"S:
DEFEITO: BATERIA NÃO CARREGA

A:
ATENDIMENTO ON SITE

S:
RESPONSÁVEL: MARCOS TADEU SODRÉ SOBRINHO
TELEFONE: 27-31835066
HORÁRIO DE 10:00 ÀS 17:00, SEGUNDA A SEXTA

OBS:
CASO O TÉCNICO VENHA ANTES DAS 12 HORAS, É NECESSÁRIO AGENDAR PELO E-MAIL SESUT@JFES.JUS.BR PARA TER AUTORIZAÇÃO DENTRO DA ESTRUTURA DA JUSTIÇA FEDERAL, PORÉM CASO ESSE ATENDIMENTO OCORRA APÓS AS 12 HORAS, NÃO É NECESSÁRIO TAL PRERROGATIVA PARA ENTRAR.",NOTEBOOK,000000000011128232,BATER 2C LI-PO 4200MAH SHUTL MONT,13
11694907,62225,"S:
DEFEITO: BATERIA NÃO CARREGA

A:
ATENDIMENTO ON SITE

S:
RESPONSÁVEL: MARCOS TADEU SODRÉ SOBRINHO
TELEFONE: 27-31835066
HORÁRIO DE 10:00 ÀS 17:00, SEGUNDA A SEXTA

OBS:
CASO O TÉCNICO VENHA ANTES DAS 12 HORAS, É NECESSÁRIO AGENDAR PELO E-MAIL SESUT@JFES.JUS.BR PARA TER AUTORIZAÇÃO DENTRO DA ESTRUTURA DA JUSTIÇA FEDERAL, PORÉM CASO ESSE ATENDIMENTO OCORRA APÓS AS 12 HORAS, NÃO É NECESSÁRIO TAL PRERROGATIVA PARA ENTRAR.",NOTEBOOK,000000000011128232,BATER 2C LI-PO 4200MAH SHUTL MONT,14
11694901,62225,"S:
DEFEITO: BATERIA NÃO CARREGA

A:
ATENDIMENTO ON SITE

S:
RESPONSÁVEL: MARCOS TADEU SODRÉ SOBRINHO
TELEFONE: 27-31835066
HORÁRIO DE 10:00 ÀS 17:00, SEGUNDA A SEXTA

OBS:
CASO O TÉCNICO VENHA ANTES DAS 12 HORAS, É NECESSÁRIO AGENDAR PELO E-MAIL SESUT@JFES.JUS.BR PARA TER AUTORIZAÇÃO DENTRO DA ESTRUTURA DA JUSTIÇA FEDERAL, PORÉM CASO ESSE ATENDIMENTO OCORRA APÓS AS 12 HORAS, NÃO É NECESSÁRIO TAL PRERROGATIVA PARA ENTRAR.",NOTEBOOK,000000000011128232,BATER 2C LI-PO 4200MAH SHUTL MONT,15
11694893,62225,"S:
DEFEITO:  BATERIA NÃO CARREGA

A:
ATENDIMENTO ON SITE

S:
RESPONSÁVEL: MARCOS TADEU SODRÉ SOBRINHO
TELEFONE: 27-31835066
HORÁRIO DE 10:00 ÀS 17:00, SEGUNDA A SEXTA

OBS: 
CASO O TÉCNICO VENHA ANTES DAS 12 HORAS, É NECESSÁRIO AGENDAR PELO E-MAIL SESUT@JFES.JUS.BR PARA TER AUTORIZAÇÃO DENTRO DA ESTRUTURA DA JUSTIÇA FEDERAL, PORÉM CASO ESSE ATENDIMENTO OCORRA APÓS AS 12 HORAS, NÃO É NECESSÁRIO TAL PRERROGATIVA PARA ENTRAR.",NOTEBOOK,000000000011128232,BATER 2C LI-PO 4200MAH SHUTL MONT,16
11625603,67292,"SINTOMA - EQUIPAMENTO APRESENTA BIPS, LIGA SE ESTIVER NA FONTE E O HD/SSD APRESENTA ERRO. 

AÇÃO - SEGMENTO: GOV, MODALIDADE: ON SITE NO PERÍODO DA GARANTIA CONFORME ASSIST. 
 
SOLUÇÃO - ABRIR CHAMADO
SEGUNDA A SEXTA DAS 8HRAS AS 12HRAS, 14HRAS AS 17HRAS, FALAR COM IARA/MARCELO ",NOTEBOOK,000000000011128232,BATER 2C LI-PO 4200MAH SHUTL MONT,17
11595275,55649,"SINTOMA - NÃO LIGA.

AÇÃO - ATENDIMENTO: 48AA7BFE-EB75-11EE-80AA-0E3F745DCC9C

- BATERIA CARREGADA? - SIM
- REALIZAR LOAD NO BIOS - NÃO SOLUCIONADO
- PRÓXIMO PASSO RESULTA NA PERDA DOS DADOS (BACKUP)! - CONTINUAR
- REALIZAR RECOVERY - NÃO SOLUCIONADO
- TEM MAU USO? - NÃO
- ABRIR CHAMADO 

SOLUÇÃO - ABERTO CHAMADO.",NOTEBOOK,000000000011128232,BATER 2C LI-PO 4200MAH SHUTL MONT,18
11534742,67292,"GOV/CORP


ID CHAMADA:1281501


FALHA: BAIXA AUTONOMIA E O CMOS ESTÁ APRESENTANDO FALHA.
",NOTEBOOK,000000000011128232,BATER 2C LI-PO 4200MAH SHUTL MONT,19
11521770,60570,"NOTEBOOK, LENTO, TRAVANDO, BATERIA VICIADA, NÃO SEGURA DATA E HORA.",NOTEBOOK,000000000011128232,BATER 2C LI-PO 4200MAH SHUTL MONT,20
11506976,60570,"BATERIA NAO ESTÁ SEGURANDO CARGA.

Nº SÉRIE - 4A7505P1B
NOME EQUIPAMENTO PACUI-N1
ENDERECO IP 10.20.1.74
SUBREDE 10.20.1 - GERENCIA REGIONAL DE MONTES CLAROS
DNS 1 10.1.1.4
DNS 2 10.1.1.5
GATEWAY 10.20.1.16
MÁSCARA 255.255.255.0
",NOTEBOOK,000000000011128232,BATER 2C LI-PO 4200MAH SHUTL MONT,21
11500775,67292,"
GOV/CORP


ID CHAMADA:1268884




FALHA: LIGA, PORÉM NÃO CARREGA O SISTEMA OPERACIONAL. APARENTE LISTRAS NA TELA TAMBÉM.",NOTEBOOK,000000000011128232,BATER 2C LI-PO 4200MAH SHUTL MONT,22
11488382,68708,EQUIPAMENTO COLABORADOR ,NOTEBOOK,000000000011128232,BATER 2C LI-PO 4200MAH SHUTL MONT,23
11453203,60570,"VERIFICAR NOTEBOOK 360497, POIS ELE PAROU DE FUNCIONAR E A BATERIA ESTUFOU.
DADOS:
Nº SÉRIE 4A7505M4H
NOME EQUIPAMENTO BDESPACHO-N1
ENDERECO IP 10.252.56.25
SUBREDE 10.252.56 - NUCLEO DE BOM DESPACHO
DNS 1 10.252.56.1
DNS 2 10.1.1.4
GATEWAY 10.252.56.16
MÁSCARA 255.255.255.0",NOTEBOOK,000000000011128232,BATER 2C LI-PO 4200MAH SHUTL MONT,24
11253476,67292,"SINTOMA - QUANDO NTB ESTA LIGADO USANDO A BATERIA, DESLIGA SOZINHO  

AÇÃO - SEGMENTO: GOV, MODALIDADE: ON SITE EM GARANTIA CONFORME ASSIST. 

SOLUÇÃO - ABRIR CHAMADO
SEGUNDA A SEXTA DAS 8HRAS AS 12HRAS. 14HRAS AS 17HRAS, FALAR COM RICARDO/ JOSE SETOR INFORMATICA 
",NOTEBOOK,000000000011128232,BATER 2C LI-PO 4200MAH SHUTL MONT,25
11126076,66601,"DEFEITO: O TECLADO DO NOTEBOOK NAO FUNCIONA ALGUMAS TECLAS, APARENTEMENTE PROBLEMA DE PLACA, E A BATERIA DELE NAO SUSTENTA MAIS.

ESTA M?QUINA SE ENCONTRA NA SALA DA COTIC
CENTRO ADMINISTRATIVO-BR 101, BLOCO 08, LAGOA NOVA - NATAL/RIO GRANDE DO NORTE - SEAD/RN, CEP 59064-901
CONTATO: (084) 31900600, RAMAL 8416 (FALAR COM EDUARDO)
INFORMAMOS QUE ESTE CHAMADO DEVERA SER FEITO ENTRE 08:00 AS 16:00 HORAS.",NOTEBOOK,000000000011128232,BATER 2C LI-PO 4200MAH SHUTL MONT,26
11123804,62285,"CONTATO POR E-MAIL

NOTEBOOK NAO IDENTIFICA A BATERIA EXTERNA E NAO LIGA;

 

 

ENDERE?O: AVENIDA PRESIDENTE GET?LIO VARGAS, 690 - PETR?POLIS - NATAL/RN, 59012-360, 9?ANDAR- RESERVA T?CNICA DA DIRETORIA DE INFORM?TICA.

TRIBUNAL DE CONTAS DO ESTADO DO ESTADO DO RIO GRANDE DO NORTE - TCE/RN

NOME DO RESPONS?VEL: ANDR? BORATTO TORQUATO

TELEFONE PARA CONTATO: (84) 3642-7280

HOR?RIO DE EXPEDIENTE: 07H ?S 17H",NOTEBOOK,000000000011128232,BATER 2C LI-PO 4200MAH SHUTL MONT,27
10985237,66601,"

SINTOMA - NAO LIGA ( BATERIA )

A?AO - SEGMENTO: GOVERNO, MODALIDADE: ON SITE 

SOLU?AO - ABERTO CHAMADO

CONTATO: 24 992269495
RESPONS?VEL:  THIAGO 
E-MAIL : THIAGORTORRES.ENG@GMAIL.COM
HOR?RIO MAIS PROP?CIO: SEGUNDA A SEXTA  - 09:00- 17:00 HRS 

CEP: 27175000
RUA COMENDADOR SA - 96
SEC MUNICIPAL DE CI?NCIA E TECNOLOGIA
CENTRO - PIRAI/ RJ",NOTEBOOK,000000000011128232,BATER 2C LI-PO 4200MAH SHUTL MONT,28
10968146,66601,"DEFEITO: O SISTEMA OPERACIONAL EST? REINICIANDO SOZINHO DEPOIS DE ALGUNS BEEPS, ACREDITAMOS QUE SEJA FALHA NA PLACA, TENDO EM VISTA QUE J? FOI TROCADO O HD DESTA M?QUINA A POUCO TEMPO, ASSIM COMO A TELA.

ESTA M?QUINA SE ENCONTRA NA SALA DA COTIC
CENTRO ADMINISTRATIVO - BR 101, BLOCO 08, LAGOA NOVA - NATAL/RIO GRANDE DO NORTE - SEAD/RN, CEP 59064-901
CONTATO: (084) 31900600, RAMAL 8416 ( FALAR COM EDUARDO)
INFORMAMOS QUE ESTE CHAMADO DEVERA SER FEITO ENTRE 08:00 AS 14:00 HORAS.",NOTEBOOK,000000000011128232,BATER 2C LI-PO 4200MAH SHUTL MONT,29
10902485,60415,"CONTATO POR E-MAIL

PROBLEMAS: O NOTEBOOK APRESENTA PROBLEMAS NO CARREGADOR, NA BATERIA INTERNA E NA BATERIA DA BIOS. O NOTEBOOK J? FOI ATENDIDO ANTERIORMENTE PELA GARANTIA, ONDE O T?CNICO NAO REP?S ALGUNS PARAFUSOS DA CARCA?A. 

ENDERE?O DO COMPUTADOR/NOTEBOOK: MINIST?RIO P?BLICO DO ESTADO DO ESP?RITO SANTO RUA PROCURADOR ANT?NIO BENEDICTO AM?NCIO PEREIRA, N? 121 BAIRRO SANTA HELENA - ED. PROMOTOR EDSON MACHADO - VIT?RIA - ES - CEP: 29055036.

TELEFONE GERAL: (27) 31944920 - ATENDIMENTO DE SEGUNDA A SEXTA-FEIRA, DAS 10H ?S 17 HORAS PROCURAR POR LUCAS.

OUTSOURCING MINIST?RIO P?BLICO DO ESP?RITO SANTO |MPES + 55 27 31944900 + 55 27 31944927.",NOTEBOOK,000000000011128232,BATER 2C LI-PO 4200MAH SHUTL MONT,30
10703209,74115,"ATENDIMENTO WEB

SINTOMA:

N? OS: 20234833001005     STATUS: SOLICITADA     DATA DO CHAMADO: 19/05/2023     REGIAO: 2

DADOS DO SOLICITANTE :
DEPENDENCIA: 4833     NOME DEPEND?NCIA: ESTILO POTIGUAR     ENDERE?O: R.JUNDIAI,328,TIROL NATAL -RN     CEP: 059.020-120
CNPJ: 000.000.000/0716-17     FUNCION?RIO: F3295296-FLABIA CYARA GRACIANO PINHEIRO DE LIMA (84)40039956     LOCALIZA?AO: PC AUGUSTO - SUPORTE

DADOS DO BEM:
N? DO BEM: 7417193050220     TIPO DO BEM: NOTEBOOK     DATA DE RECEBIMENTO: NAO INFORMADO     DATA DE INSTALA?AO: NAO INFORMADO
N? DE S?RIE: 4A8322C2S     FORNECEDOR: POSITIVO INFORMATICA S/A     PRAZO DE GARANTIA: 1095     NOTA FISCAL: 166111

PROBLEMA APRESENTADO: APARELHO COM PROBLEMA NA BATERIA E NO CARREGADOR, NAO ESTAVA SE GURANDO CARGA E DEIXOU DE FUNCIONAR NESTA DATA.



OBSERVA?AO:
FLABIA 84 99626-6669",NOTEBOOK,000000000011128232,BATER 2C LI-PO 4200MAH SHUTL MONT,31
10701692,60570,"NOTEBOOK ESTA BIPANDO, POSSIVEL PROBLEMA NA BATERIA DA PLACA MAE OU ALGO DO TIPO.
ERRO DE TELA EM ANEXO, TENDO QUE APERTA F1 PARA INICIAR O WINDOWS, AL?M DE FICAR EMITIDO SOM DE BIP.
DADOS:
NOTEBOOK:   CARATINGA-N02    S/N:  4A7505P9F    ""POSITIVO""",NOTEBOOK,000000000011128232,BATER 2C LI-PO 4200MAH SHUTL MONT,32
10672501,74115,"CHAMADO ABERTO VIA E-MAIL.

DEFEITO: C?MERA NAO FUNCIONA E BATERIA NAO SEGURA CARGA.",NOTEBOOK,000000000011128232,BATER 2C LI-PO 4200MAH SHUTL MONT,33
10665942,62234,"OS 20233146000007

PROBLEMA APRESENTADO: NAO LIGA, EMITE SOM DE BATERIA

FLAVIA COSTA PINTO KABBACH FERRO (13)33287989 
 (13) 99162-4550",NOTEBOOK,000000000011128232,BATER 2C LI-PO 4200MAH SHUTL MONT,34
10557423,62285,"ATENDIMENTO WEB

SINTOMA:

1 - BATERIA DA PLACA MAE COM ALERTA AO LIGAR;

2 - BATERIA DO NOTEBOOK AS VEZES NAO RECONHECE MESMO COM O EQUIPAMENTO LIGADO NA TOMADA.


OBS: CONSIDERANDO QUE O NOTEBOOK EST? EM USO PELO PRESIDENTE, SOLICITO QUE O ATENDIMENTO SEJA REALIZADA NA TER?A-FEIRA 11/04/2023 POR VOLTA DAS 08: HS

 

ENDERE?O: AVENIDA PRESIDENTE GET?LIO VARGAS, 690 - PETR?POLIS - NATAL/RN, 59012-360, 9?ANDAR- RESERVA T?CNICA DA DIRETORIA DE INFORM?TICA.

TRIBUNAL DE CONTAS DO ESTADO

NOME DO RESPONS?VEL: ANDR? BORATTO TORQUATO

TELEFONE PARA CONTATO: (84) 3642-7280

HOR?RIO DE EXPEDIENTE: 07H ?S 12H

 

AGUARDO RESPOSTA QUANTO AO PEDIDO REALIZADO.",NOTEBOOK,000000000011128232,BATER 2C LI-PO 4200MAH SHUTL MONT,35
10513266,74115,"CONTATO POR E-MAIL

N? OS: 20234770000011 

PROBLEMA APRESENTADO: BATERIA DO EQUIPAMENTO COM BAIXA CAPACIDADE. NAO DURA MAIS DO QUE30 MINUTOS DESCONECTADA DA REDE EL?TRICA. ",NOTEBOOK,000000000011128232,BATER 2C LI-PO 4200MAH SHUTL MONT,36
10501598,62285,"CONTATO POR E-MAIL

DEFEITO: EQUIPAMENTO DESLIGANDO SOZINHO, BATERIA NAO RECONHECE ?S VEZES. 

ENDERE?O: AVENIDA PRESIDENTE GET?LIO VARGAS, 690 - PETR?POLIS - NATAL/RN, 59012-360, 9?ANDAR- SUPORTE DA DIRETORIA DE INFORM?TICA.
TRIBUNAL DE CONTAS DO ESTADO
NOME DO RESPONS?VEL: ANDR? BORATTO TORQUATO
TELEFONE PARA CONTATO: (84) 3642-7280
HOR?RIO DE EXPEDIENTE: 07H ?S 16H (NAO PAUSA PRA ALMO?O)",NOTEBOOK,000000000011128232,BATER 2C LI-PO 4200MAH SHUTL MONT,37
10457746,68735,"SINTOMA: CLIENTE INFORMA QUE BATERIA DE APARELHO EST? SOLTANDO E CONSTATOU QUE CONECTOR EST? QUEBRADO. 

A?AO: TI LOCAL J? EFETUOU TESTES.

SOLU?AO: ABERTO CHAMADO T?CNICO.

RESPONS?VEL: MARQUES
HOR?RIO DE ATENDIMENTO: SEGUNDA-FEIRA ? SEXTA-FEIRA (08:00 ?S 16:00)
CONTATO: (31) 99311-4504
E-MAIL: MARQUES.ARAUJO@MG.SENAC.BR 

----

ENDERE?O: AVENIDA DAS AM?RICAS, N?244, 2 ANDAR, BAIRRO: CENTRO, CIDADE: BETIM-MG

----

TEMPO DE ATENDIMENTO: 24H
",NOTEBOOK,000000000011128232,BATER 2C LI-PO 4200MAH SHUTL MONT,38
10429068,62234,"CONTATO POR E-MAIL

N? OS: 20238559000019

PROBLEMA APRESENTADO: PROBLEMA NA BATERIA ",NOTEBOOK,000000000011128232,BATER 2C LI-PO 4200MAH SHUTL MONT,39
10428968,62234,"CHAMADO ABERTO VIA EMAIL.

DEFEITO: PROBLEMA NA BATERIA.",NOTEBOOK,000000000011128232,BATER 2C LI-PO 4200MAH SHUTL MONT,40
10394028,56555,"SINTOMA: NOTEBOOK POSITIVO MASTER N6140 NAO EST? SEGURANDO CARGA.

CLIENTE CIENTE QUE O PRODUTO DEVER? ESTAR DISPON?VEL NO LOCAL PARA ATENDIMENTO DO T?CNICO. ",NOTEBOOK,000000000011128232,BATER 2C LI-PO 4200MAH SHUTL MONT,41
10372775,60570,"NOTEBOOK NAO FUNCIONA SEM FONTE DE ENERGIA. BATERIA INTERNA E CARREGADOR RUINS.
NOTEBOOK:   MOC-N07    -   IP: 10.20.1.214    /    M?SCARA: 255.255.255.0
DNS 1: 10.20.1.1   -   DNS 2: 10.1.1.4   -   GATEWAY: 10.20.1.16
",NOTEBOOK,000000000011128232,BATER 2C LI-PO 4200MAH SHUTL MONT,42
